customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,churn
C005452,54,109.32,5912.89,Month-to-month,Credit card,No
C005453,61,98.59,6094.85,One year,Electronic check,No
C005454,57,38.16,2232.01,Month-to-month,Credit card,No
C005455,22,55.95,1218.09,Month-to-month,Bank transfer,Yes
C005456,9,97.58,905.15,Month-to-month,Electronic check,No
C005457,11,71.76,734.29,One year,Credit card,No
C005458,28,35.8,1038.9,Two year,Mailed check,No
C005459,37,58.4,2119.26,Month-to-month,Bank transfer,Yes
C005460,65,81.85,5354.76,One year,Credit card,No
C005461,65,117.27,7771.0,Month-to-month,Electronic check,Yes
C005462,0,85.5,0.0,Month-to-month,Electronic check,No
C005463,51,19.65,1148.29,One year,Credit card,No
C005464,21,89.91,1912.64,Two year,Electronic check,No
C005465,14,43.59,572.78,Two year,Credit card,Yes
C005466,40,105.94,4197.83,One year,Electronic check,Yes
C005467,2,57.16,232.57,Month-to-month,Mailed check,No
C005468,24,38.36,945.29,Month-to-month,Mailed check,No
C005469,40,65.73,2600.89,Month-to-month,Mailed check,No
C005470,19,44.03,826.4,Two year,Credit card,No
C005471,43,42.05,1829.69,One year,Electronic check,No
C005472,33,76.47,2523.07,Month-to-month,Bank transfer,Yes
C005473,58,96.27,5600.95,Month-to-month,Electronic check,Yes
C005474,13,103.17,1429.89,Month-to-month,Electronic check,Yes
C005475,4,58.56,177.84,One year,Electronic check,Yes
C005476,38,24.81,975.01,Month-to-month,Mailed check,No
C005477,18,67.37,1209.02,Two year,Bank transfer,No
C005478,51,62.25,3149.8,Month-to-month,Electronic check,No
C005479,6,38.09,282.15,Two year,Credit card,No
C005480,41,109.41,4412.74,Month-to-month,Electronic check,No
C005481,72,117.36,8331.6,Month-to-month,Credit card,Yes
C005482,6,23.28,150.91,Month-to-month,Electronic check,No
C005483,22,99.17,2174.83,Month-to-month,Bank transfer,No
C005484,61,83.86,5047.82,Two year,Electronic check,No
C005485,38,44.67,1611.93,Two year,Mailed check,No
C005486,12,82.79,1090.01,Month-to-month,Credit card,Yes
C005487,15,31.12,489.95,Month-to-month,Bank transfer,No
C005488,55,25.08,1380.38,Month-to-month,Electronic check,No
C005489,62,119.34,7508.84,One year,Bank transfer,Yes
C005490,26,82.91,2206.76,Month-to-month,Mailed check,No
C005491,34,43.83,1578.68,Month-to-month,Electronic check,Yes
C005492,57,63.9,3583.3,Month-to-month,Bank transfer,No
C005493,12,114.91,1318.05,Two year,Credit card,No
C005494,15,62.75,972.1,Month-to-month,Electronic check,Yes
C005495,56,109.85,6172.32,One year,Bank transfer,No
C005496,13,106.62,1448.54,Two year,Credit card,No
C005497,56,53.1,2892.06,Month-to-month,Bank transfer,No
C005498,36,88.99,3238.82,Month-to-month,Mailed check,No
C005499,72,85.37,6196.1,Month-to-month,Electronic check,No
C005500,2,96.66,240.13,One year,Electronic check,No
C005501,69,55.32,3796.75,Month-to-month,Mailed check,No
C005502,16,23.33,399.21,Month-to-month,Bank transfer,No
C005503,2,35.45,32.12,Month-to-month,Electronic check,Yes
C005504,52,80.89,4191.63,One year,Mailed check,No
C005505,38,97.06,3636.13,One year,Bank transfer,No
C005506,61,95.12,5764.39,Month-to-month,Electronic check,Yes
C005507,7,77.54,530.73,One year,Bank transfer,No
C005508,5,26.65,108.7,Month-to-month,Bank transfer,No
C005509,41,19.76,772.22,Month-to-month,Bank transfer,Yes
C005510,64,97.78,6192.94,Month-to-month,Mailed check,No
C005511,29,74.04,2245.21,One year,Electronic check,No
C005512,58,97.84,5649.69,One year,Mailed check,No
C005513,66,34.6,2300.1,Month-to-month,Bank transfer,Yes
C005514,63,59.56,3664.33,Month-to-month,Bank transfer,Yes
C005515,37,111.76,4203.0,Month-to-month,Bank transfer,Yes
C005516,50,35.5,1783.36,Month-to-month,Electronic check,Yes
C005517,38,24.28,900.45,Month-to-month,Bank transfer,No
C005518,49,84.65,4126.09,Month-to-month,Electronic check,No
C005519,41,78.64,3267.71,Month-to-month,Electronic check,No
C005520,38,115.11,4226.53,Month-to-month,Electronic check,Yes
C005521,31,110.46,3383.05,Month-to-month,Credit card,No
C005522,47,94.44,4432.73,Month-to-month,Bank transfer,No
C005523,54,19.95,1070.77,One year,Credit card,No
C005524,67,67.0,4614.27,Month-to-month,Bank transfer,No
C005525,44,109.4,4796.72,One year,Credit card,No
C005526,7,62.23,485.12,Month-to-month,Mailed check,No
C005527,42,116.14,4968.46,Month-to-month,Bank transfer,No
C005528,23,84.55,1978.18,Month-to-month,Electronic check,No
C005529,1,29.16,0.0,Month-to-month,Bank transfer,No
C005530,5,69.95,285.53,One year,Bank transfer,Yes
C005531,43,88.95,3862.12,Month-to-month,Electronic check,No
C005532,68,24.67,1759.81,Month-to-month,Electronic check,Yes
C005533,36,53.15,1940.7,Month-to-month,Electronic check,Yes
C005534,32,91.14,2978.15,Month-to-month,Electronic check,Yes
C005535,6,34.02,333.72,Two year,Bank transfer,No
C005536,49,53.53,2664.84,Two year,Mailed check,No
C005537,4,88.37,298.45,Month-to-month,Credit card,Yes
C005538,61,97.11,5926.26,Month-to-month,Mailed check,No
C005539,59,70.89,4251.02,Month-to-month,Bank transfer,Yes
C005540,72,115.6,8310.76,Month-to-month,Bank transfer,Yes
C005541,20,112.38,2322.89,Month-to-month,Bank transfer,No
C005542,11,66.29,725.84,Month-to-month,Electronic check,Yes
C005543,21,34.35,738.07,Month-to-month,Mailed check,Yes
C005544,58,96.84,5599.18,Month-to-month,Electronic check,No
C005545,15,42.8,649.98,Month-to-month,Bank transfer,Yes
C005546,64,103.97,6664.7,One year,Electronic check,Yes
C005547,11,77.89,776.36,Two year,Mailed check,No
C005548,3,58.2,152.52,Month-to-month,Credit card,No
C005549,16,74.75,1134.34,One year,Bank transfer,No
C005550,55,72.35,3958.89,Month-to-month,Electronic check,No
C005551,43,112.32,4790.0,Month-to-month,Mailed check,No
C005552,25,39.87,1047.34,One year,Bank transfer,No
C005553,47,112.67,5346.66,Month-to-month,Credit card,No
C005554,47,21.2,1024.41,Two year,Credit card,No
C005555,40,96.46,3795.02,Two year,Electronic check,No
C005556,37,111.81,4132.06,Month-to-month,Credit card,Yes
C005557,7,58.19,339.97,Month-to-month,Electronic check,No
C005558,18,25.45,450.74,Month-to-month,Electronic check,Yes
C005559,38,100.08,3835.41,Two year,Electronic check,No
C005560,9,103.97,985.34,Month-to-month,Electronic check,No
C005561,34,52.3,1801.84,One year,Mailed check,No
C005562,8,70.9,630.12,Month-to-month,Electronic check,No
C005563,57,100.57,5745.48,One year,Electronic check,No
C005564,7,37.59,251.45,Month-to-month,Electronic check,Yes
C005565,6,82.16,536.64,Two year,Credit card,No
C005566,46,61.92,2893.64,One year,Bank transfer,No
C005567,16,35.79,546.43,Month-to-month,Bank transfer,No
C005568,25,102.81,2589.2,Month-to-month,Credit card,Yes
C005569,22,51.12,1109.92,Month-to-month,Bank transfer,No
C005570,15,113.31,1599.22,Month-to-month,Electronic check,No
C005571,55,76.03,4203.66,Two year,Credit card,No
C005572,50,70.48,3459.27,Month-to-month,Mailed check,No
C005573,17,61.18,1056.47,Two year,Mailed check,No
C005574,50,58.87,2866.73,Month-to-month,Credit card,Yes
C005575,52,101.43,5238.38,Two year,Electronic check,Yes
C005576,39,87.11,3375.61,Two year,Electronic check,No
C005577,42,96.92,4130.73,One year,Credit card,No
C005578,68,60.95,4117.92,Two year,Mailed check,No
C005579,33,44.67,1420.36,Month-to-month,Mailed check,Yes
C005580,28,26.86,770.3,One year,Credit card,No
C005581,39,97.22,3780.73,Month-to-month,Credit card,No
C005582,61,60.36,3721.49,Month-to-month,Credit card,No
C005583,51,69.94,3516.35,One year,Electronic check,No
C005584,5,65.87,339.89,Two year,Credit card,Yes
C005585,33,61.98,2168.82,Two year,Bank transfer,No
C005586,54,87.76,4727.08,One year,Bank transfer,Yes
C005587,16,80.09,1290.78,Two year,Electronic check,No
C005588,72,117.15,8351.75,One year,Mailed check,No
C005589,58,32.17,1823.21,One year,Electronic check,Yes
C005590,61,76.5,4689.49,Month-to-month,Credit card,No
C005591,5,24.45,105.76,Month-to-month,Bank transfer,Yes
C005592,42,100.41,4247.94,Month-to-month,Bank transfer,Yes
C005593,38,80.86,3093.93,One year,Electronic check,Yes
C005594,45,61.69,2710.15,One year,Mailed check,No
C005595,62,99.83,6240.23,Two year,Mailed check,No
C005596,25,64.41,1548.12,Two year,Credit card,Yes
C005597,38,41.23,1528.49,One year,Bank transfer,No
C005598,49,66.2,3255.27,One year,Electronic check,Yes
C005599,54,25.22,1440.23,One year,Mailed check,No
C005600,56,109.58,6086.29,One year,Electronic check,Yes
C005601,24,92.56,2228.82,Month-to-month,Mailed check,No
C005602,72,95.55,6887.4,Two year,Mailed check,No
C005603,0,107.2,32.87,Two year,Electronic check,No
C005604,35,98.74,3515.1,One year,Electronic check,Yes
C005605,44,62.05,2710.0,Month-to-month,Bank transfer,No
C005606,4,30.1,170.99,Month-to-month,Mailed check,No
C005607,32,56.08,1861.08,Two year,Electronic check,No
C005608,43,113.28,4960.24,Two year,Bank transfer,No
C005609,44,114.81,5076.74,Two year,Mailed check,No
C005610,8,96.32,778.43,One year,Electronic check,No
C005611,20,38.85,753.27,One year,Electronic check,No
C005612,17,37.83,570.16,Month-to-month,Electronic check,No
C005613,46,107.74,4942.14,One year,Bank transfer,No
C005614,24,32.48,785.14,Month-to-month,Electronic check,No
C005615,41,77.58,3175.31,Two year,Credit card,No
C005616,53,56.58,3028.63,Month-to-month,Mailed check,No
C005617,58,48.81,2758.27,Two year,Bank transfer,Yes
C005618,13,87.09,1123.07,Month-to-month,Credit card,No
C005619,65,115.88,7631.94,Month-to-month,Electronic check,Yes
C005620,12,97.32,1217.62,One year,Bank transfer,No
C005621,1,67.59,98.4,One year,Electronic check,Yes
C005622,3,62.95,208.38,One year,Electronic check,No
C005623,14,110.58,1529.85,One year,Credit card,No
C005624,63,76.97,4761.41,One year,Electronic check,Yes
C005625,15,68.66,1052.76,Month-to-month,Credit card,No
C005626,50,87.65,4260.08,Two year,Credit card,No
C005627,30,42.19,1249.42,Two year,Bank transfer,No
C005628,2,24.5,48.82,One year,Bank transfer,No
C005629,32,105.22,3344.68,Month-to-month,Credit card,No
C005630,2,79.94,268.45,One year,Electronic check,No
C005631,34,34.82,1275.1,Month-to-month,Bank transfer,No
C005632,40,48.4,1987.64,Two year,Electronic check,No
C005633,38,118.97,4474.59,Month-to-month,Electronic check,Yes
C005634,20,82.71,1750.27,Month-to-month,Electronic check,Yes
C005635,55,82.88,4589.35,Month-to-month,Electronic check,Yes
C005636,43,25.36,1043.38,One year,Electronic check,No
C005637,18,116.84,2104.76,One year,Bank transfer,Yes
C005638,31,109.06,3428.79,One year,Mailed check,No
C005639,7,73.87,487.15,Month-to-month,Credit card,Yes
C005640,67,49.56,3327.55,Two year,Bank transfer,Yes
C005641,54,89.2,4832.62,Month-to-month,Credit card,Yes
C005642,21,103.0,2107.96,Month-to-month,Credit card,No
C005643,49,98.18,4797.32,One year,Credit card,No
C005644,49,117.66,5714.07,Month-to-month,Electronic check,No
C005645,44,82.96,3693.67,One year,Electronic check,No
C005646,3,50.76,106.88,Month-to-month,Mailed check,No
C005647,64,68.79,4417.15,One year,Electronic check,No
C005648,69,101.26,6917.43,Month-to-month,Credit card,Yes
C005649,71,45.06,3142.59,Month-to-month,Mailed check,No
C005650,71,41.6,2894.51,Month-to-month,Credit card,No
C005651,67,91.93,6144.83,One year,Mailed check,No
C005652,53,63.33,3365.51,Month-to-month,Credit card,Yes
C005653,4,101.29,423.4,Month-to-month,Electronic check,Yes
C005654,33,32.66,989.17,Month-to-month,Mailed check,No
C005655,17,52.24,879.65,Month-to-month,Credit card,Yes
C005656,16,45.35,688.07,Month-to-month,Mailed check,No
C005657,60,89.18,5377.51,One year,Bank transfer,No
C005658,59,95.45,5618.17,Month-to-month,Electronic check,No
C005659,38,64.51,2447.34,Month-to-month,Credit card,No
C005660,53,66.76,3501.03,One year,Bank transfer,No
C005661,9,31.47,369.46,Month-to-month,Credit card,No
C005662,16,89.59,1369.26,One year,Mailed check,No
C005663,62,119.22,7371.65,One year,Bank transfer,No
C005664,32,97.35,3120.58,One year,Mailed check,No
C005665,39,40.76,1577.07,Month-to-month,Bank transfer,No
C005666,33,81.56,2653.28,Month-to-month,Bank transfer,No
C005667,14,48.09,582.68,Month-to-month,Electronic check,Yes
C005668,60,21.08,1230.22,Month-to-month,Bank transfer,No
C005669,55,36.34,1950.73,Two year,Electronic check,No
C005670,49,28.46,1478.5,Month-to-month,Electronic check,No
C005671,25,37.99,1062.98,Month-to-month,Bank transfer,Yes
C005672,46,99.15,4558.36,One year,Bank transfer,No
C005673,69,47.87,3232.79,One year,Bank transfer,No
C005674,47,95.22,4512.24,Two year,Credit card,No
C005675,36,114.78,4083.03,Month-to-month,Mailed check,Yes
C005676,19,76.58,1427.56,Two year,Credit card,No
C005677,38,67.51,2533.94,One year,Bank transfer,No
C005678,27,94.51,2526.74,One year,Electronic check,Yes
C005679,44,27.9,1209.86,Month-to-month,Bank transfer,Yes
C005680,3,61.68,119.36,Month-to-month,Electronic check,Yes
C005681,13,68.88,860.34,Month-to-month,Credit card,No
C005682,57,102.77,5908.89,One year,Mailed check,No
C005683,27,101.05,2726.67,Month-to-month,Electronic check,No
C005684,31,104.52,3246.39,Month-to-month,Bank transfer,No
C005685,39,89.18,3366.41,Month-to-month,Electronic check,No
C005686,31,72.12,2283.11,Two year,Electronic check,Yes
C005687,55,102.44,5599.92,Month-to-month,Electronic check,No
C005688,17,107.07,1876.39,Month-to-month,Credit card,No
C005689,55,67.01,3693.26,One year,Electronic check,No
C005690,15,118.54,1750.0,Two year,Mailed check,No
C005691,27,107.23,2811.32,One year,Mailed check,Yes
C005692,42,70.07,3051.68,Month-to-month,Credit card,No
C005693,64,25.07,1644.64,Month-to-month,Credit card,No
C005694,16,40.9,697.55,Month-to-month,Credit card,No
C005695,42,97.19,4172.92,Month-to-month,Mailed check,Yes
C005696,4,29.34,128.56,Month-to-month,Mailed check,No
C005697,5,65.92,397.22,Month-to-month,Credit card,Yes
C005698,56,79.69,4438.71,Month-to-month,Electronic check,Yes
C005699,52,107.59,5631.56,Month-to-month,Electronic check,No
C005700,27,104.41,2787.57,One year,Credit card,No
C005701,45,95.96,4293.01,Month-to-month,Electronic check,Yes
C005702,27,59.58,1613.51,Two year,Mailed check,No
C005703,20,32.51,586.83,Two year,Electronic check,Yes
C005704,31,86.3,2691.77,Month-to-month,Electronic check,Yes
C005705,22,36.49,787.18,Month-to-month,Credit card,No
C005706,59,75.25,4340.37,Two year,Electronic check,No
C005707,30,118.03,3518.02,Two year,Mailed check,No
C005708,23,74.13,1687.74,Month-to-month,Electronic check,No
C005709,39,83.85,3312.79,Month-to-month,Mailed check,No
C005710,55,87.11,4805.31,Two year,Bank transfer,No
C005711,19,102.7,2023.67,One year,Bank transfer,No
C005712,68,62.37,4267.17,One year,Bank transfer,No
C005713,33,68.75,2241.05,Month-to-month,Mailed check,Yes
C005714,48,35.95,1722.68,Two year,Electronic check,No
C005715,69,80.7,5550.9,One year,Mailed check,Yes
C005716,31,48.17,1517.67,Month-to-month,Credit card,No
C005717,14,69.78,979.91,One year,Credit card,No
C005718,54,96.19,5162.83,Month-to-month,Electronic check,Yes
C005719,0,19.79,0.43,Month-to-month,Credit card,Yes
C005720,33,75.52,2515.22,One year,Credit card,No
C005721,71,35.69,2483.67,One year,Credit card,Yes
C005722,30,46.5,1410.85,Two year,Credit card,No
C005723,49,21.54,976.53,One year,Credit card,No
C005724,38,35.29,1396.3,Month-to-month,Electronic check,No
C005725,15,118.64,1805.96,Month-to-month,Mailed check,No
C005726,23,119.85,2838.01,Month-to-month,Credit card,No
C005727,38,91.42,3418.13,Month-to-month,Mailed check,No
C005728,7,80.41,619.54,One year,Bank transfer,No
C005729,30,97.25,2964.29,Month-to-month,Electronic check,Yes
C005730,30,109.45,3274.39,Month-to-month,Electronic check,Yes
C005731,60,70.97,4239.37,Month-to-month,Credit card,No
C005732,9,21.6,140.14,Month-to-month,Electronic check,Yes
C005733,61,90.36,5444.67,Month-to-month,Bank transfer,No
C005734,29,118.43,3396.91,One year,Electronic check,Yes
C005735,47,44.32,2020.25,Month-to-month,Credit card,No
C005736,40,65.27,2690.59,Two year,Electronic check,No
C005737,21,54.85,1076.75,Month-to-month,Credit card,Yes
C005738,67,57.83,3882.05,One year,Electronic check,No
C005739,16,91.58,1487.07,Two year,Credit card,No
C005740,2,56.6,131.07,Two year,Electronic check,Yes
C005741,54,113.99,6177.72,Two year,Credit card,Yes
C005742,45,98.55,4482.07,Month-to-month,Bank transfer,Yes
C005743,65,20.82,1331.0,Month-to-month,Electronic check,No
C005744,33,101.49,3353.55,One year,Electronic check,No
C005745,1,96.83,82.15,Month-to-month,Bank transfer,No
C005746,1,70.68,135.81,One year,Bank transfer,Yes
C005747,31,68.68,2234.07,One year,Electronic check,No
C005748,18,103.22,1798.26,Month-to-month,Electronic check,No
C005749,67,61.33,4007.55,Month-to-month,Credit card,No
C005750,8,34.27,302.62,One year,Bank transfer,No
C005751,64,49.92,3248.4,One year,Bank transfer,No
C005752,15,45.05,773.6,Two year,Mailed check,No
C005753,8,87.47,736.65,One year,Electronic check,No
C005754,20,36.25,794.79,Month-to-month,Mailed check,No
C005755,10,83.77,920.7,Month-to-month,Electronic check,Yes
C005756,29,65.53,1973.61,Month-to-month,Credit card,Yes
C005757,24,103.65,2531.66,Month-to-month,Electronic check,Yes
C005758,38,67.47,2499.75,One year,Mailed check,Yes
C005759,39,112.84,4400.34,One year,Electronic check,Yes
C005760,0,109.85,15.0,Two year,Electronic check,Yes
C005761,9,36.9,327.11,Month-to-month,Bank transfer,No
C005762,11,87.99,965.98,Month-to-month,Bank transfer,Yes
C005763,14,39.89,636.82,Month-to-month,Credit card,No
C005764,6,101.98,574.04,Month-to-month,Electronic check,No
C005765,22,82.84,1862.43,Month-to-month,Credit card,No
C005766,40,48.0,1935.82,Month-to-month,Credit card,No
C005767,22,43.41,912.14,Month-to-month,Credit card,No
C005768,24,61.82,1429.85,Month-to-month,Electronic check,Yes
C005769,34,99.67,3303.71,One year,Mailed check,Yes
C005770,40,99.21,3992.68,One year,Credit card,No
C005771,24,21.4,510.44,Month-to-month,Bank transfer,No
C005772,16,48.83,739.99,One year,Electronic check,Yes
C005773,29,61.13,1678.96,Month-to-month,Credit card,No
C005774,1,77.73,99.37,Month-to-month,Credit card,No
C005775,35,33.25,1155.06,One year,Credit card,No
C005776,68,52.2,3513.92,Month-to-month,Mailed check,No
C005777,29,108.33,3093.37,One year,Bank transfer,Yes
C005778,7,66.61,454.34,Month-to-month,Bank transfer,Yes
C005779,51,93.9,4812.4,Month-to-month,Mailed check,Yes
C005780,9,67.45,590.55,Month-to-month,Credit card,Yes
C005781,14,65.43,856.59,Month-to-month,Electronic check,No
C005782,10,81.44,811.49,Month-to-month,Electronic check,No
C005783,64,44.46,2897.72,Month-to-month,Credit card,No
C005784,71,43.48,3089.09,Month-to-month,Electronic check,No
C005785,41,118.91,4878.73,Month-to-month,Electronic check,Yes
C005786,45,106.64,4782.52,One year,Credit card,No
C005787,47,93.25,4338.27,One year,Credit card,No
C005788,44,31.99,1361.42,Two year,Credit card,No
C005789,39,21.08,739.03,One year,Electronic check,No
C005790,72,35.89,2643.14,Two year,Bank transfer,No
